Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
747.0,1248.0,343.3333333339542,3.855,3.635,2048.18799999915,2816.19,7856.19,387
748.0,1248.0,342.0,3.854,3.635,2044.884428570047,2816.31,7892.31,386
749.0,1248.0,342.6666666660458,3.854,3.635,2042.3129999991504,2816.31,7892.31,385
750.0,1248.0,341.59999999962747,3.853,3.635,2039.803571429104,2816.38,7856.38,384
751.0,1248.0,339.73333333432674,3.851,3.635,2036.312000000849,2816.31,7892.31,383
752.0,1239.81,339.3333333339542,3.849,3.637,2018.375,2780.38,7856.38,382
753.0,1224.0,336.0,3.847,3.638,1983.044142857194,2744.19,7964.19,381
754.0,1243.19,352.81299999915063,3.848,3.926,1715.0629999991506,2583.06,8470.06,380
755.0,1260.0,344.80000000074506,3.853,3.917,1802.1879999991504,2672.19,8312.62,379
756.0,1260.0,345.0,3.855,3.633,2075.6165714282542,2852.19,8072.19,378
757.0,1260.0,343.3333333339542,3.856,3.632,2075.740571429953,2852.31,8072.31,377
758.0,1260.0,343.5,3.856,3.633,2072.25,2852.25,8072.25,376
759.0,1260.0,344.6666666660458,3.856,3.633,2065.455857142806,2816.31,8072.31,375
760.0,1260.0,342.30000000074506,3.857,3.633,2060.3120000008494,2816.31,8072.31,374
761.0,1248.0,342.6666666660458,3.856,3.634,2048.3120000008494,2816.31,8036.31,373
762.0,1248.0,341.0,3.856,3.634,2039.678571429104,2816.25,8066.06,372
763.0,1248.0,340.5,3.856,3.636,2030.3645000010729,2780.31,8000.38,371
764.0,1248.0,340.0,3.855,3.635,2024.3129999991504,2780.31,8000.31,370
765.0,1248.0,340.0,3.853,3.636,2014.089285714552,2780.38,7964.38,369
766.0,1236.0,339.3333333339542,3.853,3.636,2012.25,2780.25,7928.25,368
767.0,1236.0,338.40000000037253,3.852,3.637,2006.375,2780.38,7928.38,367
768.0,1236.0,337.3333333339542,3.852,3.638,2000.3129999991504,2744.31,7892.31,366
769.0,1236.0,336.6666666660458,3.851,3.638,1993.4548571445048,2744.31,7892.31,365
770.0,1224.0,334.0,3.85,3.638,1988.25,2744.25,7856.25,364
771.0,1235.56,335.3333333339542,3.85,3.638,1988.25,2744.25,7892.25,363
772.0,1235.12,334.5,3.85,3.638,1988.4379999991504,2744.44,7892.44,362
773.0,1224.0,334.6666666660458,3.849,3.639,1978.089285714552,2744.38,7928.38,361
774.0,1212.0,332.6666666660458,3.847,3.64,1957.4548571445048,2708.31,7928.31,360
775.0,1212.0,330.47619047760963,3.846,3.642,1934.25,2672.25,7928.25,359
776.0,1200.0,329.3333333339542,3.844,3.644,1910.25,2672.25,7892.25,358
777.0,1200.0,329.3333333339542,3.842,3.645,1898.1879999991504,2636.19,7856.19,357
778.0,1200.25,340.75,3.837,3.931,1617.0,2478.0,8337.0,356
779.0,192883.04,173713.0549999997,4.232,3.354,54990.0150000006,66000.0,66000.0,355
795.0,1248.0,342.6666666660458,3.845,3.648,2030.2870000004768,2780.29,8432.29,339
796.0,1248.0,340.5,3.848,3.646,2054.319000000134,2816.32,8180.32,338
797.0,1252.99,339.73333333432674,3.85,3.646,2060.3509999979287,2816.35,8144.35,337
798.0,1248.0,340.0,3.851,3.645,2050.0662857126445,2816.35,8072.35,336
799.0,1248.0,340.0,3.85,3.645,2044.9224285725504,2780.35,8072.35,335
800.0,1236.0,338.0,3.851,3.644,2042.350999999792,2780.35,7964.35,334
801.0,1236.0,336.6666666660458,3.85,3.646,2034.6057142857464,2780.32,8000.32,333
802.0,1236.0,338.0,3.849,3.645,2019.2091428563,2780.35,8000.35,332
803.0,1236.0,349.2030000016093,3.844,3.925,1771.0080000013113,2624.99,8428.0,331
804.0,1236.0,337.0,3.847,3.919,1784.218999998644,2636.22,8324.22,330
805.0,1236.0,337.3333333339542,3.847,3.645,2029.486857144162,2780.34,8000.34,329
806.0,1236.0,336.0,3.847,3.645,2024.3129999991504,2780.31,7928.31,328
807.0,1224.0,335.0,3.846,3.645,2012.3129999991504,2744.31,7964.31,327
808.0,1224.0,334.5,3.845,3.645,2000.3129999991504,2744.31,7928.31,326
809.0,1224.0,334.6666666660458,3.845,3.645,1988.311999997124,2744.31,7928.31,325
810.0,1224.0,335.3333333339542,3.846,3.646,1978.0422857142985,2708.33,7928.33,324
811.0,1212.0,330.6666666660458,3.844,3.645,1977.9022857137024,2708.19,7928.19,323
812.0,1200.0,330.0,3.839,3.647,1941.9952857140447,2672.28,7964.28,322
813.0,1200.0,329.19999999925494,3.838,3.65,1904.3440000005064,2636.34,7964.34,321
814.0,1188.0,326.6666666660458,3.837,3.651,1895.7565714288503,2636.33,7928.33,320
815.0,1200.0,329.3333333339542,3.84,3.651,1886.3129999991504,2636.31,7964.31,319
816.0,1188.0,327.4285714291036,3.839,3.649,1906.0422857142985,2636.33,7892.33,318
817.0,1188.0,326.0,3.839,3.651,1880.327999999747,2600.33,7928.33,317
818.0,1200.0,328.0,3.843,3.651,1880.3430000003427,2600.34,7892.34,316
819.0,1200.0,326.6666666660458,3.844,3.648,1916.312000000849,2636.31,7892.31,315
820.0,1200.0,327.3333333339542,3.843,3.648,1921.4548571445048,2672.31,7856.31,314
821.0,1200.0,327.3333333339542,3.843,3.648,1916.375,2636.38,7892.38,313
822.0,1200.03,326.6666666660458,3.843,3.648,1911.2321428563448,2636.38,7820.38,312
823.0,1204.41,326.0,3.842,3.648,1906.0582857150584,2636.34,7856.34,311
824.0,1200.0,325.3333333339542,3.84,3.65,1900.9154285695404,2636.34,7892.34,310
825.0,1200.0,325.59999999962747,3.841,3.649,1895.7105714287609,2636.28,7856.28,309
826.0,1200.0,332.6666666660458,3.83,3.65,1890.5977142862976,2636.31,8229.66,308
827.0,1200.0,339.60899999924004,3.839,3.931,1610.0,2464.0,8295.0,307
828.0,1200.03,330.6666666660458,3.841,3.922,1658.3430000003427,2492.34,8360.34,306
829.0,1200.0,328.0,3.841,3.649,1926.566714286804,2672.28,8036.28,305
830.0,1200.0,326.6666666660458,3.842,3.649,1911.2011428568512,2636.34,7964.34,304
831.0,1188.0,326.0,3.842,3.649,1904.3129999991504,2636.31,7928.31,303
832.0,1200.0,326.6666666660458,3.843,3.65,1890.5987142845988,2636.31,7964.31,302
833.0,1188.0,324.6666666660458,3.84,3.649,1890.566714286804,2636.28,7928.28,301
834.0,1176.0,321.77142857015133,3.839,3.651,1864.915428571403,2600.34,7928.34,300
835.0,1176.0,318.6666666660458,3.836,3.652,1849.486857144162,2564.34,7856.34,299
836.0,1164.0,317.19999999925494,3.833,3.655,1820.3440000005064,2564.34,7820.34,298
837.0,1164.0,317.3333333339542,3.833,3.657,1792.9464285708964,2528.38,7820.38,297
838.0,1164.0,316.80000000074506,3.831,3.657,1792.9144285712391,2528.34,7748.34,296
839.0,1164.0,316.40000000037253,3.833,3.657,1792.8524285703895,2528.28,7820.28,295
840.0,1166.53,317.19999999925494,3.832,3.656,1802.3440000005064,2528.34,7820.34,294
841.0,1164.0,318.0,3.834,3.656,1796.25,2528.25,7892.25,293
842.0,1176.0,320.0,3.838,3.655,1803.1701428554952,2528.31,7892.31,292
843.0,1176.0,319.59999999962747,3.839,3.654,1832.375,2564.38,7856.38,291
844.0,1176.0,319.59999999962747,3.839,3.652,1834.089285714552,2564.38,7892.38,290
845.0,1176.0,318.6666666660458,3.84,3.653,1828.8834285717453,2564.31,7928.31,289
846.0,1176.0,318.6666666660458,3.84,3.654,1828.884428570047,2564.31,7892.31,288
847.0,1176.0,319.0285714287311,3.84,3.653,1826.3129999991504,2564.31,7902.88,287
848.0,1172.56,316.80000000074506,3.838,3.654,1823.803571429104,2528.38,7892.38,286
849.0,1164.06,315.9793333336711,3.839,3.654,1813.4548571445048,2528.31,7856.31,285
850.0,1164.0,316.0,3.837,3.654,1808.1879999991504,2528.19,7856.19,284
851.0,1164.0,326.406499998644,3.83,3.932,1519.0,2359.0,8449.0,283
852.0,1164.0,318.6666666660458,3.833,3.926,1549.1120000015944,2384.31,8288.31,282
853.0,1164.0,316.6666666660458,3.835,3.656,1818.5987142845988,2528.31,7964.31,281
854.0,1164.0,316.80000000074506,3.835,3.656,1808.375,2528.38,7892.38,280
855.0,1164.0,316.45714285597205,3.835,3.656,1808.375,2528.38,7892.38,279
856.0,1152.0,315.19999999925494,3.834,3.655,1813.4548571445048,2528.31,7856.31,278
857.0,1152.0,315.19999999925494,3.834,3.657,1784.3129999991506,2492.31,7892.31,277
858.0,1152.0,312.5714285708964,3.832,3.657,1782.5357142854482,2492.25,7856.25,276
859.0,1140.0,312.0,3.831,3.659,1762.0892857145518,2492.38,7892.38,275
860.0,1139.12,309.08571428619325,3.828,3.66,1751.740571429953,2456.31,7820.31,274
861.0,1128.0,308.40000000037253,3.826,3.662,1715.8035714291036,2420.38,7825.94,273
862.0,1128.0,309.08571428619325,3.829,3.663,1710.6607142854482,2420.38,7820.38,272
863.0,1128.0,309.19999999925494,3.827,3.662,1715.7415714282542,2420.31,7892.31,271
864.0,1140.0,308.40000000037253,3.83,3.661,1720.884428570047,2420.31,7820.31,270
865.0,1128.0,307.88571428507566,3.83,3.661,1725.9012857154012,2420.19,7856.19,269
866.0,1140.0,308.0,3.832,3.663,1715.6785714291036,2420.25,7852.75,268
867.0,1140.0,309.4285714291036,3.832,3.661,1736.3129999991506,2456.31,7820.31,267
868.0,1141.94,308.0,3.832,3.662,1736.3120000008494,2456.31,7856.31,266
869.0,1140.06,308.8980857152492,3.832,3.661,1731.169142857194,2456.31,7784.31,265
870.0,1139.06,307.19999999925494,3.831,3.66,1731.1701428554952,2456.31,7784.31,264
871.0,1140.0,308.0,3.831,3.661,1731.1701428554952,2456.31,7784.31,263
872.0,1128.0,308.40000000037253,3.831,3.66,1736.3120000008494,2456.31,7820.31,262
873.0,1128.0,307.59999999962747,3.83,3.661,1736.3129999991506,2456.31,7712.31,261
874.0,1128.0,306.8571428563446,3.829,3.661,1726.0892857145518,2420.38,7784.38,260
875.0,1135.19,316.02133333310485,3.825,3.937,1417.5,2254.0,8421.0,259
876.0,1142.12,309.08571428619325,3.827,3.929,1460.25,2276.25,8216.25,258
877.0,1140.0,310.0,3.828,3.661,1736.1879999991506,2456.19,7892.19,257
878.0,1140.0,308.80000000074506,3.828,3.661,1736.25,2456.25,7820.25,256
879.0,1128.0,308.40000000037253,3.827,3.662,1731.2321428563446,2456.38,7784.38,255
880.0,1128.0,307.2727272734046,3.827,3.663,1715.8035714291036,2420.38,7820.38,254
881.0,1116.0,305.59999999962747,3.826,3.663,1705.455857142806,2420.31,7820.31,253
882.0,1116.0,304.2857142854482,3.825,3.664,1695.1071428563446,2384.25,7856.25,252
883.0,1116.0,302.40000000037253,3.823,3.683,1679.7415714282542,2384.31,7784.31,251
884.0,1104.0,301.09090909175575,3.821,3.667,1664.3129999991506,2348.31,7748.31,250
885.0,1104.0,300.46753246709704,3.82,3.669,1633.4548571445048,2312.31,7784.31,249
886.0,1092.0,299.844155844301,3.82,3.669,1635.830857142806,2314.69,7750.69,248
908.0,1140.0,311.19999999925494,3.825,3.666,1715.780571429059,2420.35,7640.35,226
909.0,1140.0,309.59999999962747,3.829,3.661,1746.5107142850757,2456.22,7820.22,225
910.0,1128.0,308.80000000074506,3.828,3.661,1741.3668571449816,2456.22,7892.22,224
911.0,1128.0,315.1976666674018,3.821,3.937,1431.503500001505,2260.99,8463.01,223
912.0,1128.0,309.19999999925494,3.825,3.931,1448.320000000298,2240.32,8324.32,222
913.0,1128.0,308.0571428555995,3.827,3.663,1731.178142854944,2420.32,7928.32,221
914.0,1128.0,306.3428571429104,3.827,3.664,1720.8914285711944,2420.32,7820.32,220
915.0,1116.0,306.18181818164885,3.827,3.664,1715.748571427539,2420.32,7820.32,219
916.0,1128.0,306.18181818164885,3.827,3.665,1705.400857143104,2420.26,7820.26,218
917.0,1115.97,305.61038961075246,3.827,3.664,1705.4948571436107,2384.35,7784.35,217
918.0,1116.0,303.2727272734046,3.826,3.665,1700.2959999982268,2384.3,7796.16,216
919.0,1116.0,302.6493506487459,3.826,3.667,1679.7725714277476,2384.34,7784.34,215
920.0,1104.0,302.0571428555995,3.824,3.667,1679.6475714296105,2384.22,7748.22,214
921.0,1092.0,298.0,3.819,3.669,1659.2171428557483,2348.36,7748.36,213
922.0,1092.0,296.5454545449465,3.816,3.672,1618.0272857137024,2312.31,7676.31,212
923.0,1080.0,294.38961038924754,3.815,3.672,1602.5197142865509,2276.23,7640.23,211
924.0,1080.0,295.16883116960526,3.818,3.674,1587.1691428534689,2276.31,7748.31,210
925.0,1068.0,293.1428571436554,3.814,3.672,1597.4912857133895,2276.34,7640.34,209
926.0,1068.0,292.0,3.813,3.675,1571.7885714285076,2240.36,7676.36,208
927.0,1068.0,292.7142857145518,3.812,3.675,1561.4078571423888,2240.26,7712.26,207
928.0,1068.0,291.0,3.812,3.676,1556.25,2240.25,7640.25,206
929.0,1068.0,292.0,3.812,3.676,1556.2190000005066,2240.22,7672.42,205
930.0,1071.64,290.2857142854482,3.812,3.676,1560.813000002876,2240.31,7651.64,204
931.0,1069.86,290.0,3.811,3.675,1551.2011428568512,2240.34,7696.7,203
932.0,1068.0,289.5714285708964,3.811,3.676,1545.9952857140452,2204.28,7676.28,202
933.0,1056.0,288.8571428563446,3.81,3.676,1540.790428571403,2204.22,7672.62,201
934.0,1056.0,286.4285714291036,3.809,3.677,1535.6475714296105,2204.22,7640.22,200
935.0,1063.19,290.7915000002831,3.803,3.949,1207.5,2016.0,8337.0,199
937.0,1092.0,301.81818181835115,3.806,3.633,2478.0479999985546,3680.45,12536.45,197
938.0,1104.0,300.90909090824425,3.815,3.676,1648.923428568989,2348.35,8180.35,196
939.0,1114.47,300.9350649341941,3.819,3.676,1679.7155714258552,2384.32,8036.29,195
940.0,1116.0,301.09090909175575,3.821,3.674,1684.860428571701,2384.29,8000.29,194
941.0,1116.0,302.0,3.822,3.673,1690.0342857148498,2384.32,7964.32,193
942.0,1116.0,300.80000000074506,3.822,3.672,1689.9682857152077,2384.25,7928.25,192
943.0,1104.0,300.80000000074506,3.823,3.672,1684.8924285713583,2384.32,7856.32,191
944.0,1104.0,298.80000000074506,3.823,3.672,1682.288999998942,2384.29,7892.29,190
945.0,1104.0,300.0,3.822,3.673,1674.6057142857462,2348.32,7820.32,189
946.0,1104.0,299.0,3.821,3.7,1664.352000001818,2348.35,7820.35,188
947.0,1092.0,297.03896103799343,3.82,3.673,1659.0761428568512,2348.22,7784.22,187
948.0,1092.0,296.41558441706,3.82,3.674,1648.8924285694957,2312.32,7784.32,186
949.0,1092.0,295.2727272734046,3.819,3.674,1643.7795714307576,2312.35,7784.35,185
950.0,1091.99,295.4374285712838,3.819,3.675,1638.575714284554,2312.29,7784.32,184
951.0,1092.0,296.0,3.819,3.675,1638.503714285791,2312.22,7784.22,183
952.0,1092.0,295.2727272734046,3.82,3.673,1643.6785714291036,2312.25,7784.25,182
953.0,1092.0,294.7012987025082,3.82,3.673,1641.734999999404,2312.23,7748.23,181
954.0,1092.0,294.0,3.819,3.673,1637.234999999404,2312.23,7748.23,180
955.0,1080.0,292.2077922075987,3.817,3.675,1623.2001428566873,2312.34,7748.34,179
956.0,1080.0,291.1428571436554,3.815,3.676,1605.73399999924,2276.23,7748.23,178
957.0,1068.0,290.7142857145518,3.814,3.677,1592.25,2276.25,7676.25,177
958.0,1068.0,288.2857142854482,3.813,3.678,1576.899428570643,2240.33,7748.33,176
959.0,1063.23,286.4285714291036,3.809,3.679,1566.6287142839285,2240.34,7676.34,175
960.0,1056.0,285.6090000011027,3.801,3.95,1211.0,2008.98,8392.98,174
961.0,1068.0,290.0,3.809,3.941,1250.375,2024.38,8216.38,173
962.0,1068.0,288.2857142854482,3.812,3.679,1571.7725714277476,2240.34,7784.34,172
963.0,1068.0,288.2857142854482,3.812,3.677,1574.343999998644,2240.34,7748.34,171
964.0,1068.0,287.3406593408436,3.812,3.678,1561.3298571445048,2240.19,7712.19,170
965.0,1068.0,286.5714285708964,3.812,3.678,1561.4238571450114,2240.28,7712.28,169
966.0,1056.0,285.8571428563446,3.811,3.679,1561.548857141286,2240.41,7676.41,168
967.0,1068.0,287.3406593408436,3.812,3.679,1556.34299999848,2240.34,7640.34,167
968.0,1056.0,286.1428571436554,3.811,3.678,1561.4912857171148,2240.34,7640.34,166
969.0,1056.0,285.4507142845541,3.81,3.678,1556.3120000008494,2240.31,7676.31,165
970.0,1056.0,286.1428571436554,3.811,3.678,1556.25,2240.25,7676.25,164
971.0,1056.0,284.4285714291036,3.811,3.678,1556.311999997124,2204.31,7640.31,163
972.0,1056.0,284.4285714291036,3.811,3.679,1551.1691428534689,2204.31,7676.31,162
973.0,1056.0,283.7142857145518,3.81,3.68,1551.1701428554952,2204.31,7604.31,161
974.0,1056.0,283.7142857145518,3.81,3.679,1542.8440000005066,2204.34,7640.34,160
975.0,1056.0,284.4285714291036,3.81,3.68,1540.884428570047,2204.31,7684.19,159
976.0,1056.0,284.4285714291036,3.811,3.679,1540.9154285695404,2204.34,7676.34,158
977.0,1056.0,284.0668131876737,3.812,3.679,1538.3129999991506,2204.31,7676.31,157
978.0,1056.0,282.7142857145518,3.811,3.679,1530.5977142825725,2204.31,7666.88,156
979.0,1044.0,282.7142857145518,3.811,3.679,1529.34299999848,2204.34,7676.34,155
980.0,1044.0,282.0,3.81,3.68,1520.311999997124,2168.31,7640.31,154
981.0,1044.0,281.0,3.81,3.681,1511.3440000023693,2168.34,7640.34,153
982.0,1032.0,279.1428571436554,3.808,3.681,1504.884428570047,2168.31,7640.31,152
983.0,1020.0,275.4725274723023,3.803,3.682,1484.34299999848,2132.34,7568.34,151
984.0,1029.62,275.19800000078976,3.795,3.953,1120.0,1904.0,8379.0,150
985.0,1044.0,280.3516483530402,3.803,3.943,1172.3440000023693,1952.34,8216.31,149
986.0,1044.0,279.0769230760634,3.806,3.683,1504.9464285708964,2168.38,7784.38,148
987.0,1044.0,280.1428571436554,3.807,3.683,1502.311999997124,2168.31,7676.31,147
988.0,1032.0,279.29670329764485,3.808,3.682,1493.313000002876,2132.31,7712.31,146
989.0,1032.0,279.1428571436554,3.808,3.683,1484.375,2132.38,7745.38,145
990.0,1032.0,278.5,3.808,3.683,1484.186999997124,2132.19,7712.19,144
991.0,1032.0,278.1428571436554,3.808,3.683,1479.1701428592205,2132.31,7712.31,143
992.0,1032.0,276.7142857145518,3.808,3.682,1484.311999997124,2132.31,7712.31,142
993.0,1032.0,276.0,3.807,3.683,1470.811999997124,2132.31,7640.31,141
994.0,1032.0,276.0,3.807,3.684,1466.311999997124,2132.31,7640.31,140
995.0,1020.0,275.1428571417928,3.807,3.684,1463.7415714319795,2096.31,7568.31,139
996.0,1020.0,275.1428571417928,3.806,3.685,1457.25,2096.25,7568.25,138
997.0,1020.0,274.4175824169069,3.806,3.685,1453.5178571436554,2096.38,7604.38,137
998.0,1020.0,273.2142857145518,3.806,3.685,1452.811999997124,2096.31,7532.31,136
999.0,1020.0,274.2857142854482,3.806,3.685,1448.313000002876,2096.31,7604.31,135
1000.0,1020.0,272.5714285708964,3.805,3.685,1453.5178571436554,2096.38,7568.38,134
1001.0,1020.0,272.70329670235515,3.805,3.685,1457.313000002876,2096.31,7532.31,133
1002.0,1020.0,273.42857142724097,3.805,3.685,1457.375,2096.38,7568.38,132
1003.0,1020.0,273.42857142724097,3.805,3.684,1457.375,2096.38,7568.38,131
1004.0,1020.0,271.12087912112474,3.804,3.684,1458.6607142854482,2096.38,7604.38,130
1005.0,1008.0,271.2527472525835,3.803,3.686,1439.375,2096.38,7568.38,129
1006.0,1008.0,268.0879120863974,3.8,3.686,1430.313000002876,2060.31,7604.31,128
1007.0,996.0,264.80000000074506,3.797,3.688,1403.313000002876,2060.31,7604.31,127
1008.0,1003.25,263.3904999997467,3.79,3.957,1043.0,1820.0,8316.0,126
1009.0,1008.0,269.8021978009492,3.798,3.947,1093.5178571436554,1844.38,8252.38,125
1010.0,1008.0,268.9285714291036,3.799,3.688,1425.875,2060.38,7748.38,124
1011.0,1008.0,267.4285714291036,3.798,3.689,1421.375,2060.38,7640.38,123
1012.0,1008.0,266.505494505167,3.798,3.689,1421.375,2060.38,7640.38,122
1013.0,1008.0,268.2197802197188,3.798,3.688,1416.875,2060.38,7640.38,121
1014.0,1008.0,267.29670329764485,3.799,3.689,1412.375,2060.38,7604.38,120
1015.0,1008.0,268.0879120863974,3.799,3.688,1416.75,2060.25,7640.25,119
1016.0,1008.0,267.23076923005283,3.8,3.688,1412.313000002876,2060.31,7604.31,118
1017.0,1008.0,266.57142857275903,3.8,3.688,1412.313000002876,2060.31,7568.31,117
1018.0,1008.0,268.2857142854482,3.801,3.69,1415.311999997124,2063.31,7679.31,116
1019.0,1008.0,269.1428571417928,3.802,3.687,1421.375,2060.38,7676.38,115
1020.0,1008.0,267.42857142724097,3.802,3.688,1416.875,2060.38,7674.75,114
1021.0,996.0,266.5714285708964,3.801,3.687,1407.875,2060.38,7640.38,113
1022.0,996.0,264.0,3.798,3.705,1396.9464285708964,2024.38,7640.38,112
1023.0,996.0,262.4369999971241,3.798,3.691,1376.311999997124,2024.31,7568.31,111
1024.0,996.0,263.08571428619325,3.797,3.692,1371.811999997124,1988.31,7604.31,110
1025.0,984.0,261.80000000074506,3.797,3.691,1371.2321428563446,1988.38,7568.38,109
1026.0,984.0,262.2857142854482,3.798,3.691,1367.375,1988.38,7532.38,108
1027.0,984.0,260.3428571429104,3.796,3.691,1371.813000002876,1988.31,7568.31,107
1028.0,984.0,260.1428571436554,3.796,3.702,1358.311999997124,1988.31,7496.31,106
1029.0,984.0,258.51428571529686,3.794,3.693,1362.811999997124,1988.31,7604.31,105
1030.0,984.0,258.51428571529686,3.794,3.693,1349.375,1988.38,7604.38,104
1031.0,972.0,254.7428571432829,3.79,3.693,1344.813000002876,1952.31,7604.31,103
1032.0,23806.94,246.00050000287592,3.792,3.961,959.063000002876,1715.06,8428.0,102
1033.0,191492.09,86956.05900000036,4.212,3.367,51840.004000000656,63000.0,63000.0,101
1034.0,984.0,258.8571428563446,3.776,3.649,2247.5839999988675,3428.42,13148.38,100
1035.0,984.0,255.93277310952544,3.783,3.7,1358.320000000298,1988.32,8108.32,99
1036.0,984.0,256.5378151256591,3.785,3.7,1371.242142856121,1988.38,7928.38,98
1037.0,984.0,257.90872381068766,3.787,3.699,1371.8509999979287,1988.35,7856.35,97
1038.0,984.0,257.90000000037253,3.789,3.699,1376.3509999997914,1988.35,7784.35,96
1039.0,984.0,258.17142857052386,3.79,3.8,1341.0,1944.0,7740.0,95
1040.0,984.0,257.09999999962747,3.79,3.698,1371.8479999992996,1988.35,7748.32,94
1041.0,984.0,256.45714285597205,3.79,3.698,1367.320000000298,1988.32,7712.32,93
1042.0,984.0,255.54285714402795,3.789,3.699,1362.695000000298,1988.2,7676.2,92
1043.0,972.0,255.6999999992549,3.788,3.7,1355.8115714322776,1988.38,7640.38,91
1044.0,972.0,255.4285714291036,3.788,3.699,1349.351000001654,1952.35,7640.35,90
1045.0,972.0,253.5,3.787,3.7,1344.820000000298,1952.32,7604.32,89
1046.0,972.0,253.41176470555365,3.786,3.699,1340.3519999980929,1952.35,7604.35,88
1047.0,972.0,252.2857142854482,3.785,3.7,1335.821000000462,1952.32,7604.32,87
1048.0,972.0,251.91176470555365,3.786,3.699,1331.2579999994489,1952.26,7640.27,86
1049.0,972.0,252.80000000074503,3.787,3.7,1335.827999999747,1952.33,7604.33,85
1050.0,972.0,253.5,3.787,3.699,1335.811999997124,1952.31,7640.31,84
1051.0,972.0,253.5,3.787,3.698,1335.8129999991506,1952.31,7676.31,83
1052.0,972.0,252.0,3.787,3.698,1335.169142857194,1952.31,7604.31,82
1053.0,972.0,252.0,3.787,3.698,1331.343999998644,1952.34,7604.34,81
1054.0,960.0,251.2058823537081,3.786,3.699,1326.84299999848,1952.34,7604.34,80
1055.0,960.0,251.08571428619325,3.787,3.699,1322.3430000003427,1916.34,7640.34,79
1056.0,960.0,249.98319327645004,3.785,3.699,1317.781000001356,1916.28,7640.28,78
